state,year,district,block,block_no,gram_panchayat,gp_no,ward_no,seat_no,seat_id_raw,seat_from_image,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,vacant,reservation_raw,script,source_path,source_page,source_pdf
Jharkhand,2015,Garhwa,,,सुण्डी,,,,I x<+ok@01@01&lq.Mh,,gp_head,mukhiya,Woman,NONE,1,जनकराज देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,1,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,रक्सी,,,,I x<+ok@11@01 & jDlh,,gp_head,mukhiya,SC Other than Woman,SC,0,सत्यनारायण बैठा,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,4,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,खुटिया,,,,I x<+ok@11@02 & [kqfV;k,,gp_head,mukhiya,Other than Woman,NONE,0,लक्ष्मण प्रसाद यादव,0,vukfj{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,4,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,खाला,,,,I x<+ok@11@03 & [kkyk,,gp_head,mukhiya,Other than Woman,NONE,0,सदाकत अली,0,vukfj{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,4,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,धुरकी,,,,I x<+ok@11@04 & /kqjdh,,gp_head,mukhiya,Woman,NONE,1,प्रभा देवी,0,vukfj{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,4,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,गनियारी कला,,,,I x<+ok@11@05 & xfu;kjh dyk,,gp_head,mukhiya,Woman,NONE,1,जगमानी देवी,0,vukfj{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,4,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,टाटीदीरी,,,,I x<+ok@11@06 & VkVhnhjh,,gp_head,mukhiya,SC Woman,SC,1,सरिता देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,4,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,अम्बाखोरेया,,,,I x<+ok@11@07 & vEck[kksjs;k,,gp_head,mukhiya,ST Other than Woman,ST,0,सुखवीर सिंह,0,vuqlwfpr tu tkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,4,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,भंडार,,,,I x<+ok@11@08 & HkaMkj,,gp_head,mukhiya,ST Woman,ST,1,पचिया देवी,0,vuqlwfpr tu tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,4,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,सोनेहारा,,,,I x<+ok@12@01 & lksusgkjk,,gp_head,mukhiya,SC Woman,SC,1,चंद्रवती देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,4,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,करके,,,,I x<+ok@12@02 & djds,,gp_head,mukhiya,Other than Woman,NONE,0,श्रवण कुमार राम,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,4,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,डण्डई,,,,I x<+ok@12@03 & M.MbZ,,gp_head,mukhiya,SC Woman,SC,1,फुलवन्ती देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,4,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,लवाहीकला,,,,I x<+ok@12@04 & yokghdyk,,gp_head,mukhiya,Woman,NONE,1,शीला देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,रारो,,,,I x<+ok@12@05 & jkjks,,gp_head,mukhiya,Woman,NONE,1,मिना देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,पचौर,,,,I x<+ok@12@06 & ipkSj,,gp_head,mukhiya,ST Other than Woman,ST,0,अजय कुमार सिंह,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,जरही,,,,I x<+ok@12@07 & tjgh,,gp_head,mukhiya,Woman,NONE,1,सरीता देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,झोतर,,,,I x<+ok@12@08 & >ksrj,,gp_head,mukhiya,Other than Woman,NONE,0,पि्रन्स कुमार यादव,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,तसरार,,,,I x<+ok@12@09 & rljkj,,gp_head,mukhiya,SC Other than Woman,SC,0,दुखन राम,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,डोल,,,,I x<+ok@13@1 & Mksy,,gp_head,mukhiya,Woman,NONE,1,प्रमिला देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,खुर्री,,,,I x<+ok@13@2 & [kqjhZ,,gp_head,mukhiya,Woman,NONE,1,नीरा देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,बिलैतीखैर,,,,I x<+ok@13@3 & fcySrh[kSj,,gp_head,mukhiya,Other than Woman,NONE,0,अताउल्ला अंसारी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,चिनिया¡,,,,I x<+ok@13@4 & fpfu;k¡,,gp_head,mukhiya,SC Other than Woman,SC,0,रामनाथ तुरी,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,बेता,,,,I x<+ok@13@5 & csrk,,gp_head,mukhiya,ST Woman,ST,1,सरिता देवी,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,हेताड़कलां,,,,I x<+ok@13@6 & gsrkM+dyka,,gp_head,mukhiya,ST Other than Woman,ST,0,चरकु परहिया,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,बरवाडीह,,,,I x<+ok@13@7 & cjokMhg,,gp_head,mukhiya,Other than Woman,NONE,0,नितेश सिंह,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,पढुु़आ,,,,I x<+ok@14@01&i<qq+vk,,gp_head,mukhiya,Woman,NONE,1,अनीता देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,लोवादाग,,,,I x<+ok@14@02&yksoknkx,,gp_head,mukhiya,Other than Woman,NONE,0,हेमन्त कुमार सिंह,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,तेनार,,,,I x<+ok@14@03&rsukj,,gp_head,mukhiya,Woman,NONE,1,सुषमा देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,संगबरिया,,,,I x<+ok@14@04&laxcfj;k,,gp_head,mukhiya,SC Woman,SC,1,सुनिता देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,चेचरिया,,,,I x<+ok@14@05&pspfj;k,,gp_head,mukhiya,Other than Woman,NONE,0,हरिवंश तिवारी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,खोरीडीह,,,,I x<+ok@14@06&[kksjhMhg,,gp_head,mukhiya,Other than Woman,NONE,0,अ:ण कुमार तिवारी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,बिकताम,,,,I x<+ok@14@07&fcdrke,,gp_head,mukhiya,SC Woman,SC,1,प्रतिमा देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,ओखरगाड़ा प0,,,,I x<+ok@14@08&vks[kjxkM+k i0,,gp_head,mukhiya,Other than Woman,NONE,0,कृषणा प्रसाद गुप्ता,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,ओखरगाड़ा पू0,,,,I x<+ok@14@09&vks[kjxkM+k iw0,,gp_head,mukhiya,Woman,NONE,1,शोभा देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,अरंगी,,,,I x<+ok@14@10&vjaxh,,gp_head,mukhiya,SC Woman,SC,1,विमला देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,मेराल पू0,,,,I x<+ok@14@11&esjky iw0,,gp_head,mukhiya,Woman,NONE,1,सुषमा कुशवाहा,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,मेराल प0,,,,I x<+ok@14@12&esjky i0,,gp_head,mukhiya,SC Other than Woman,SC,0,देवी शरण,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,गोन्दा,,,,I x<+ok@14@13&xksUnk,,gp_head,mukhiya,Other than Woman,NONE,0,प्रकाश कुमार अ:ण,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,बाना,,,,I x<+ok@14@14&ckuk,,gp_head,mukhiya,ST Other than Woman,ST,0,विजय सिंह,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,5,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,गे:आ,,,,I x<+ok@14@15&xs:vk,,gp_head,mukhiya,BC Woman,BC,1,रंजिता देवी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,हासनदाग,,,,I x<+ok@14@16&gklunkx,,gp_head,mukhiya,BC Other than Woman,BC,0,दुखन चौधरी,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,करकोमा,,,,I x<+ok@14@17&djdksek,,gp_head,mukhiya,Woman,NONE,1,सावित्री देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,तिसरटेटुका,,,,I x<+ok@14@18&frljVsVqdk,,gp_head,mukhiya,SC Other than Woman,SC,0,महेन्द्र रवि,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,दुलदुलवा,,,,I x<+ok@14@19&nqynqyok,,gp_head,mukhiya,BC Woman,BC,1,गीता देवी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,चामा,,,,I x<+ok@14@20&pkek,,gp_head,mukhiya,BC Other than Woman,BC,0,महबूब अंसारी,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,कोेरवाडीह,,,,I x<+ok 15@01& dkssjokMhg,,gp_head,mukhiya,Other than Woman,NONE,0,मो0 शरीफ अंसारी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,कल्याणपुर,,,,I x<+ok 15@02& dY;k.kiqj,,gp_head,mukhiya,BC Other than Woman,BC,0,बिनोद कुमार चन्द्रवंशी,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,छतरपुर,,,,I x<+ok 15@03& Nrjiqj,,gp_head,mukhiya,BC Other than Woman,BC,0,मोजिबुर्रहमान अंसारी,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,चिरौंजिया,,,,I x<+ok 15@04& fpjkSaft;k,,gp_head,mukhiya,Woman,NONE,1,प्रेमा देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,नवादा,,,,I x<+ok 15@05& uoknk,,gp_head,mukhiya,BC Woman,BC,1,सुषमा देवी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,उड़सुगी,,,,I x<+ok 15@06& mM+lqxh,,gp_head,mukhiya,ST Other than Woman,ST,0,अखिलेश उरांव,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,संग्रहेखूर्द,,,,I x<+ok 15@07& laxzgs[kwnZ,,gp_head,mukhiya,BC Woman,BC,1,देवंती देवी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,प्रतापपुर,,,,I x<+ok 15@08& izrkiiqj,,gp_head,mukhiya,Woman,NONE,1,सहदुन बीबी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,बेलचम्पा,,,,I x<+ok 15@09& csypEik,,gp_head,mukhiya,SC Woman,SC,1,बबीता पासवान,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,फरठिया,,,,I x<+ok 15@10& QjfB;k,,gp_head,mukhiya,BC Woman,BC,1,शगु¶ता बीबी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,मधेया,,,,I x<+ok 15@11& e/ks;k,,gp_head,mukhiya,Woman,NONE,1,बिन्दु देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,अचला,,,,I x<+ok 15@12& vpyk,,gp_head,mukhiya,SC Other than Woman,SC,0,परमेशवर राम,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,जाटा,,,,I x<+ok 15@13& tkVk,,gp_head,mukhiya,SC Woman,SC,1,सावित्री देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,महुलिया,,,,I x<+ok 15@14& egqfy;k,,gp_head,mukhiya,SC Other than Woman,SC,0,निवास राम,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,ओबरा,,,,I x<+ok 15@15& vkscjk,,gp_head,mukhiya,Other than Woman,NONE,0,कवलजीत सिंह,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,बिरबंधा,,,,I x<+ok 15@16& fcjca/kk,,gp_head,mukhiya,Other than Woman,NONE,0,अलीजामा अंसारी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,परिहारा,,,,I x<+ok 15@17& ifjgkjk,,gp_head,mukhiya,SC Woman,SC,1,देवन्ती देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,दुबेमरहटिया,,,,I x<+ok 15@18& nqcsejgfV;k,,gp_head,mukhiya,Woman,NONE,1,सफीदा बीबी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,तिलदाग,,,,I x<+ok 15@19& frynkx,,gp_head,mukhiya,Woman,NONE,1,शवेता दूबे,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,क:आकला,,,,I x<+ok 15@20& d:vkdyk,,gp_head,mukhiya,Woman,NONE,1,शीला देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,पिपरा,,,,I x<+ok 15@21& fiijk,,gp_head,mukhiya,Woman,NONE,1,नाजीया खातून,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,6,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,रंका,,,,I x<+ok 15@22& jadk,,gp_head,mukhiya,Other than Woman,NONE,0,देवराज उपाध्याय,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,7,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,डण्डा,,,,I x<+ok@16@01&M.Mk,,gp_head,mukhiya,BC Other than Woman,BC,0,कामेशवर चौधरी,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,7,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,भिखही,,,,I x<+ok@16@02&fHk[kgh,,gp_head,mukhiya,Woman,NONE,1,दुलारी देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,7,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,छपरदागा,,,,I x<+ok@16@03&Nijnkxk,,gp_head,mukhiya,Other than Woman,NONE,0,नरेश विशवकर्मा,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,7,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,सिरोईखूर्द,,,,I x<+ok@17@01 & fljksbZ[kwnZ,,gp_head,mukhiya,ST Woman,ST,1,किरण देवी,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,7,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,कटरा,,,,I x<+ok@17@02 & dVjk,,gp_head,mukhiya,ST Woman,ST,1,अनिमा देवी,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,7,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,दुधवल,,,,I x<+ok@17@03 & nq/koy,,gp_head,mukhiya,Woman,NONE,1,शहनाज बीबी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,7,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,चुत:,,,,I x<+ok@17@04 & pqr:,,gp_head,mukhiya,Woman,NONE,1,राबिया तबस्सुम,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,7,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,चुटिया,,,,I x<+ok@17@05 & pqfV;k,,gp_head,mukhiya,Other than Woman,NONE,0,मिथले’ा यादव,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,7,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,विश्रामपुर,,,,I x<+ok@17@06 & foJkeiqj,,gp_head,mukhiya,ST Other than Woman,ST,0,सुधीर कुजुर,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,7,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,सोनदाग,,,,I x<+ok@17@07 & lksunkx,,gp_head,mukhiya,SC Woman,SC,1,मालती देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,7,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,रंकाकला,,,,I x<+ok@17@08 & jadkdyk,,gp_head,mukhiya,Woman,NONE,1,सविता कुमारी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,7,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,कंचनपुर,,,,I x<+ok@17@09 & dapuiqj,,gp_head,mukhiya,SC Woman,SC,1,रामपति देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,7,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,खरडीहा,,,,I x<+ok@17@10 & [kjMhgk,,gp_head,mukhiya,Other than Woman,NONE,0,अनिल कुमार,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,7,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,खपरो,,,,I x<+ok@17@11 & [kijks,,gp_head,mukhiya,Other than Woman,NONE,0,शहनाज परवीन,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,7,GARHWA MUKHIYA.pdf
Jharkhand,2015,Garhwa,,,मानपुर,,,,I x<+ok@17@12 & ekuiqj,,gp_head,mukhiya,Woman,NONE,1,सबीना बीबी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,7,GARHWA MUKHIYA.pdf
