state,year,district,block,block_no,gram_panchayat,gp_no,ward_no,seat_no,seat_id_raw,seat_from_image,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,vacant,reservation_raw,script,source_path,source_page,source_pdf
Jharkhand,2015,Garhwa,खरौंधी,01,,,,01,I x<+ok@01@[kjkSa/kh& ¼01½,,block_member,panchayat_samiti,Woman,NONE,1,ज्ञानमति देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,1,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,धुरकी,11,,,,04,I x<+ok@11@ /kqjdh& ¼04½,,block_member,panchayat_samiti,Other than Woman,NONE,0,प्रभु शंकर प्रसाद,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,3,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,धुरकी,11,,,,05,I x<+ok@11@ /kqjdh& ¼05½,,block_member,panchayat_samiti,SC Other than Woman,SC,0,अरबिन्द पासवान,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,3,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,धुरकी,11,,,,06,I x<+ok@11@ /kqjdh& ¼06½,,block_member,panchayat_samiti,Woman,NONE,1,रीता देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,3,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,धुरकी,11,,,,07,I x<+ok@11@ /kqjdh& ¼07½,,block_member,panchayat_samiti,ST Other than Woman,ST,0,उमेश सिंह,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,3,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,धुरकी,11,,,,08,I x<+ok@11@ /kqjdh& ¼08½,,block_member,panchayat_samiti,Other than Woman,NONE,0,अमजद अंसारी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,3,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,धुरकी,11,,,,09,I x<+ok@11@ /kqjdh& ¼09½,,block_member,panchayat_samiti,Woman,NONE,1,लीलावती देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,3,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,धुरकी,11,,,,10,I x<+ok@11@ /kqjdh& ¼10½,,block_member,panchayat_samiti,ST Woman,ST,1,:दा देवी,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,3,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,धुरकी,11,,,,11,I x<+ok@11@ /kqjdh& ¼11½,,block_member,panchayat_samiti,ST Woman,ST,1,कौशिल्या देवी,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,3,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,काण्डी,04,,,,01,I x<+ok@04@dk.Mh ¼01½,,block_member,panchayat_samiti,BC Woman,BC,1,चिन्ता देवी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,काण्डी,04,,,,02,I x<+ok@04@dk.Mh ¼02½,,block_member,panchayat_samiti,SC Other than Woman,SC,0,प्रमोद राम,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,काण्डी,04,,,,03,I x<+ok@04@dk.Mh ¼03½,,block_member,panchayat_samiti,Woman,NONE,1,मीरा देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,काण्डी,04,,,,04,I x<+ok@04@dk.Mh ¼04½,,block_member,panchayat_samiti,Other than Woman,NONE,0,नीतू देवी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,काण्डी,04,,,,05,I x<+ok@04@dk.Mh ¼05½,,block_member,panchayat_samiti,Woman,NONE,1,पुषपा देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,काण्डी,04,,,,06,I x<+ok@04@dk.Mh ¼06½,,block_member,panchayat_samiti,Other than Woman,NONE,0,लालू मेहता,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,काण्डी,04,,,,07,I x<+ok@04@dk.Mh ¼07½,,block_member,panchayat_samiti,Woman,NONE,1,उर्मिला देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,काण्डी,04,,,,08,I x<+ok@04@dk.Mh ¼08½,,block_member,panchayat_samiti,Other than Woman,NONE,0,आशिक हुसैन,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,काण्डी,04,,,,09,I x<+ok@04@dk.Mh ¼09½,,block_member,panchayat_samiti,Woman,NONE,1,ज्ञानती देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,काण्डी,04,,,,10,I x<+ok@04@dk.Mh ¼10½,,block_member,panchayat_samiti,SC Woman,SC,1,नूतन देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,काण्डी,04,,,,11,I x<+ok@04@dk.Mh ¼11½,,block_member,panchayat_samiti,BC Woman,BC,1,उषा देवी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,काण्डी,04,,,,12,I x<+ok@04@dk.Mh ¼12½,,block_member,panchayat_samiti,BC Other than Woman,BC,0,कमला देवी,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,काण्डी,04,,,,13,I x<+ok@04@dk.Mh ¼13½,,block_member,panchayat_samiti,Other than Woman,NONE,0,सुशीला देवी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,काण्डी,04,,,,14,I x<+ok@04@dk.Mh ¼14½,,block_member,panchayat_samiti,SC Other than Woman,SC,0,उदल राम,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,काण्डी,04,,,,15,I x<+ok@04@dk.Mh ¼15½,,block_member,panchayat_samiti,SC Woman,SC,1,शोभा देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,काण्डी,04,,,,16,I x<+ok@04@dk.Mh ¼16½,,block_member,panchayat_samiti,SC Woman,SC,1,देवन्ती देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,बरडीहा,5,,,,1,I x<+ok@5@cjMhgk& ¼1½,,block_member,panchayat_samiti,SC Woman,SC,1,सबिता देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,बरडीहा,5,,,,2,I x<+ok@5@cjMhgk& ¼2½,,block_member,panchayat_samiti,Other than Woman,NONE,0,संजीव कुमार पाण्डेय,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,बरडीहा,5,,,,3,I x<+ok@5@cjMhgk& ¼3½,,block_member,panchayat_samiti,SC Woman,SC,1,प्रभा देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,बरडीहा,5,,,,4,I x<+ok@5@cjMhgk& ¼4½,,block_member,panchayat_samiti,Other than Woman,NONE,0,गुलाम सरवर अंसारी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,बरडीहा,5,,,,5,I x<+ok@5@cjMhgk& ¼5½,,block_member,panchayat_samiti,Woman,NONE,1,प्यारी देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,बरडीहा,5,,,,6,I x<+ok@5@cjMhgk& ¼6½,,block_member,panchayat_samiti,SC Other than Woman,SC,0,घुरन रजवार,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,बरडीहा,5,,,,7,I x<+ok@5@cjMhgk& ¼7½,,block_member,panchayat_samiti,ST Other than Woman,ST,0,जनेशवर सिंह,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,बरडीहा,5,,,,8,I x<+ok@5@cjMhgk& ¼8½,,block_member,panchayat_samiti,Woman,NONE,1,फरहत साहीन,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मझिआंव,6,,,,01,I x<+ok@6@ef>vkao&¼01½,,block_member,panchayat_samiti,SC Woman,SC,1,लक्ष्मी देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मझिआंव,6,,,,03,I x<+ok@6@ef>vkao&¼03½,,block_member,panchayat_samiti,Other than Woman,NONE,0,नजमुदीन अंसारी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मझिआंव,6,,,,02,I x<+ok@6@ef>vkao&¼02½,,block_member,panchayat_samiti,SC Woman,SC,1,फुलकली देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,4,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मझिआंव,6,,,,04,I x<+ok@6@ef>vkao&¼04½,,block_member,panchayat_samiti,ST Other than Woman,ST,0,अभिमन्यु सिंह,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मझिआंव,6,,,,05,I x<+ok@6@ef>vkao&¼05½,,block_member,panchayat_samiti,Woman,NONE,1,नासरीन बीबी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मझिआंव,6,,,,06,I x<+ok@6@ef>vkao&¼06½,,block_member,panchayat_samiti,Woman,NONE,1,आरधना सिंह,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मझिआंव,6,,,,07,I x<+ok@6@ef>vkao&¼07½,,block_member,panchayat_samiti,Other than Woman,NONE,0,शाहीद अनवर खा¡,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मझिआंव,6,,,,08,I x<+ok@6@ef>vkao&¼08½,,block_member,panchayat_samiti,BC Other than Woman,BC,0,बिनोद यादव,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मझिआंव,6,,,,09,I x<+ok@6@ef>vkao&¼09½,,block_member,panchayat_samiti,SC Other than Woman,SC,0,अनिल बैठा,0,vuqlqfpr tkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मझिआंव,6,,,,10,I x<+ok@6@ef>vkao&¼10½,,block_member,panchayat_samiti,Woman,NONE,1,कविता देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मझिआंव,6,,,,11,I x<+ok@6@ef>vkao&¼11½,,block_member,panchayat_samiti,Other than Woman,NONE,0,राजेन्द्र राम,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,डंंडई,12,,,,01,I x<+ok@12@MaaMbZ & ¼01½,,block_member,panchayat_samiti,Woman,NONE,1,विगनी देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,डंंडई,12,,,,02,I x<+ok@12@MaaMbZ & ¼02½,,block_member,panchayat_samiti,SC Other than Woman,SC,0,सुरेन्द्र पासवान,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,डंंडई,12,,,,03,I x<+ok@12@MaaMbZ & ¼03½,,block_member,panchayat_samiti,Woman,NONE,1,कुंती देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,डंंडई,12,,,,04,I x<+ok@12@MaaMbZ & ¼04½,,block_member,panchayat_samiti,Other than Woman,NONE,0,आनन्द प्रकाश,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,डंंडई,12,,,,05,I x<+ok@12@MaaMbZ & ¼05½,,block_member,panchayat_samiti,Woman,NONE,1,सवीला बीबी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,डंंडई,12,,,,06,I x<+ok@12@MaaMbZ & ¼06½,,block_member,panchayat_samiti,SC Woman,SC,1,कान्ती देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,डंंडई,12,,,,07,I x<+ok@12@MaaMbZ & ¼07½,,block_member,panchayat_samiti,Woman,NONE,1,जुलेखा बीबी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,डंंडई,12,,,,08,I x<+ok@12@MaaMbZ & ¼08½,,block_member,panchayat_samiti,ST Woman,ST,1,प्रतिमा देवी,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,डंंडई,12,,,,09,I x<+ok@12@MaaMbZ & ¼09½,,block_member,panchayat_samiti,ST Other than Woman,ST,0,नगीन परहिया,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,डंंडई,12,,,,10,I x<+ok@12@MaaMbZ & ¼10½,,block_member,panchayat_samiti,Other than Woman,NONE,0,महेन्द्र चौधरी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,डंंडई,12,,,,11,I x<+ok@12@MaaMbZ & ¼11½,,block_member,panchayat_samiti,Other than Woman,NONE,0,संदीप कुमार,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,डंंडई,12,,,,12,I x<+ok@12@MaaMbZ & ¼12½,,block_member,panchayat_samiti,SC Woman,SC,1,सुनिता देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,डंंडई,12,,,,13,I x<+ok@12@MaaMbZ & ¼13½,,block_member,panchayat_samiti,SC Other than Woman,SC,0,खुशबु देवी,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,01,I x<+ok@14@esjky &¼01½,,block_member,panchayat_samiti,Woman,NONE,1,आशा देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,02,I x<+ok@14@esjky &¼02½,,block_member,panchayat_samiti,BC Other than Woman,BC,0,कृषण कान्त सिंह,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,03,I x<+ok@14@esjky &¼03½,,block_member,panchayat_samiti,SC Other than Woman,SC,0,उजेश कुमार राम,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,04,I x<+ok@14@esjky &¼04½,,block_member,panchayat_samiti,SC Other than Woman,SC,0,रमेश राम,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,05,I x<+ok@14@esjky &¼05½,,block_member,panchayat_samiti,Woman,NONE,1,कंचन कुमारी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,06,I x<+ok@14@esjky &¼06½,,block_member,panchayat_samiti,Other than Woman,NONE,0,संजीव कुमार यादव,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,5,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,08,I x<+ok@14@esjky &¼08½,,block_member,panchayat_samiti,Other than Woman,NONE,0,मो0 अफसर खा¡,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,09,I x<+ok@14@esjky &¼09½,,block_member,panchayat_samiti,Woman,NONE,1,आरती देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,10,I x<+ok@14@esjky &¼10½,,block_member,panchayat_samiti,Other than Woman,NONE,0,विकास सिंह कुशवाहा,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,11,I x<+ok@14@esjky &¼11½,,block_member,panchayat_samiti,SC Woman,SC,1,पुनम देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,12,I x<+ok@14@esjky &¼12½,,block_member,panchayat_samiti,BC Woman,BC,1,वहीदा बीबी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,13,I x<+ok@14@esjky &¼13½,,block_member,panchayat_samiti,SC Woman,SC,1,प्रतिमा कुमारी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,14,I x<+ok@14@esjky &¼14½,,block_member,panchayat_samiti,ST Woman,ST,1,डोली देवी,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,15,I x<+ok@14@esjky &¼15½,,block_member,panchayat_samiti,Other than Woman,NONE,0,दिनेश कुमार ठाकुर,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,16,I x<+ok@14@esjky &¼16½,,block_member,panchayat_samiti,ST Other than Woman,ST,0,लाल मोहन सिंह,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,17,I x<+ok@14@esjky &¼17½,,block_member,panchayat_samiti,Other than Woman,NONE,0,फरीद अंसारी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,18,I x<+ok@14@esjky &¼18½,,block_member,panchayat_samiti,Woman,NONE,1,अनुराधा देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,19,I x<+ok@14@esjky &¼19½,,block_member,panchayat_samiti,BC Woman,BC,1,सुनीता देवी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,20,I x<+ok@14@esjky &¼20½,,block_member,panchayat_samiti,SC Other than Woman,SC,0,सुदीप कुमार सुमन,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,21,I x<+ok@14@esjky &¼21½,,block_member,panchayat_samiti,Woman,NONE,1,सोगरा बीबी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,22,I x<+ok@14@esjky &¼22½,,block_member,panchayat_samiti,Other than Woman,NONE,0,इद्रीश अंसारी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,23,I x<+ok@14@esjky &¼23½,,block_member,panchayat_samiti,Woman,NONE,1,रीता देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,24,I x<+ok@14@esjky &¼24½,,block_member,panchayat_samiti,BC Other than Woman,BC,0,अशोक प्रसाद चंद्रवंशी,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,25,I x<+ok@14@esjky &¼25½,,block_member,panchayat_samiti,BC Woman,BC,1,आमना बीबी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,मेराल,14,,,,26,I x<+ok@14@esjky &¼26½,,block_member,panchayat_samiti,Woman,NONE,1,शाहजहा¡ बीबी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,गढ़वा,15,,,,01,I x<+ok@15@x<+ok &¼01½,,block_member,panchayat_samiti,BC Other than Woman,BC,0,फैजुल अंसारी,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
Jharkhand,2015,Garhwa,गढ़वा,15,,,,02,I x<+ok@15@x<+ok &¼02½,,block_member,panchayat_samiti,BC Woman,BC,1,फातमा बीबी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,6,GARHWA PSS.pdf
